total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id,site_host
1,2026-03-04T05:45:37.478000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,3.16,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],1,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.42, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 1.79, 'round_number': 2, 'level_number': 1}]",X5j5HdOpj7mjkljMNMM3,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:46:22.150000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,5.62,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],2,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.69, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 2.48, 'round_number': 2, 'level_number': 2}]",aOkHSW4tLV1G6IjFTSYX,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
1,2026-03-04T05:45:41.959000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,1.31,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '33', 'expected': '3'}]",1,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.32, 'round_number': 1, 'level_number': 1}]",dDF6HeR83fvhSqJl2pZv,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:46:40.139000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,5.73,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],2,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.75, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 2.58, 'round_number': 2, 'level_number': 2}]",dMtyf9evgOriVbW1mFOg,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:51:43.654000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.89,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.42, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.61, 'round_number': 2, 'level_number': 4}]",e6RCbBejY6ttdHExajOf,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:49:09.639000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,2.5,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'zj', 'expected': 'Z'}]",3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 2.54, 'round_number': 1, 'level_number': 3}]",e7YxT7ty5bOmDYrskQEr,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
1,2026-03-04T05:45:02.783000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,6.56,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],1,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.43, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 3.74, 'round_number': 2, 'level_number': 1}]",emzL2XJlqmYdgoirVh0R,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:46:48.743000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.14,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],2,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.65, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 2.15, 'round_number': 2, 'level_number': 2}]",frewKMSbBamf9zDfDCGe,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:52:43.379000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.77,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.22, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.65, 'round_number': 2, 'level_number': 4}]",gKa2kEhbOOwDGEaNx0qY,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:51:54.238000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,2.18,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '12', 'expected': '1'}]",4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 2.19, 'round_number': 1, 'level_number': 4}]",h9cdmxvU8NmiYnKvEEFS,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:48:42.619000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,5.27,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 3,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.71, 'round_number': 1, 'level_number': 3}, {'passed': True, 'mode': 'stages', 'time_spent': 3.05, 'round_number': 2, 'level_number': 3}]",hLxrD1NbwxcfgPRqgtnI,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:50:15.216000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,6.13,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.23, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.5, 'round_number': 2, 'level_number': 4}]",k9iKPwYMhE8S0ODil4la,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:49:17.819000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.76,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 3,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.77, 'round_number': 1, 'level_number': 3}, {'passed': True, 'mode': 'stages', 'time_spent': 2.47, 'round_number': 2, 'level_number': 3}]",kjSIJ9RMCx306dvTUNpx,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:49:48.519000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,1.49,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'k', 'expected': 'P'}]",3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.51, 'round_number': 1, 'level_number': 3}]",le80wbzEqO4DrAmxvTbo,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:48:50.243000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,3.6,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'R'}]",3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 3.63, 'round_number': 1, 'level_number': 3}]",lzX1WYMxNa6Kb0dTSm2Q,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
1,2026-03-04T05:44:49.987000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,3.21,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],1,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.29, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 1.73, 'round_number': 2, 'level_number': 1}]",mMWisWBup82GXcxopPEJ,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:48:14.058000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,6.52,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 3,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.98, 'round_number': 1, 'level_number': 3}, {'passed': True, 'mode': 'stages', 'time_spent': 2.57, 'round_number': 2, 'level_number': 3}]",mlASFUQlYwP76T90chdr,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:52:27.719000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.83,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.68, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.51, 'round_number': 2, 'level_number': 4}]",ndbpj7aqetmQpbMT5BM2,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:46:02.420000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,6.93,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '12', 'expected': '1'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'r', 'expected': '2'}]",2,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 6.97, 'round_number': 1, 'level_number': 2}]",onjqt0f07vEINwp6IrYJ,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:51:13.599000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,6.41,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.99, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.35, 'round_number': 2, 'level_number': 4}]",rNv122vSVeJNrPYU8pUJ,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:52:57.522000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,1.37,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'g', 'expected': '6'}]",4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.4, 'round_number': 1, 'level_number': 4}]",sG2uxR6JC2YWxZc3VQZC,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:51:03.119000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,2.95,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': '8f', 'expected': '8'}, {'position': 2, 'hint_type': 'letter', 'card_type': 'letters', 'prompt_target': 'Letter', 'actual': 'blank', 'expected': 'F'}]",4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 3, 'round_number': 1, 'level_number': 4}]",t0X8bqH9QPTWqGdEkRfT,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:50:52.568000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,6.1,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '2'}]",4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.69, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.45, 'round_number': 2, 'level_number': 4}, {'passed': False, 'mode': 'stages', 'time_spent': 1.77, 'round_number': 3, 'level_number': 4}]",uSUclVslJXkeJnXhoXG0,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:52:34.700000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,0,[],False,1.12,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,"[{'position': 1, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'a', 'expected': '4'}, {'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '2'}]",4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,,2,"[{'passed': False, 'mode': 'stages', 'time_spent': 1.13, 'round_number': 1, 'level_number': 4}]",vmgf1inqOZoQroOID7nu,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:49:01.059000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,6.88,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 3,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.37, 'round_number': 1, 'level_number': 3}, {'passed': True, 'mode': 'stages', 'time_spent': 3.59, 'round_number': 2, 'level_number': 3}]",vo0j7kcu1uLOfV5b2MQV,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:47:58.890000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,3,[],True,3.88,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],2,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.56, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 2.06, 'round_number': 2, 'level_number': 2}]",wcaZOrWb1Z2PS5AquBL9,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:51:22.544000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.58,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.5, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.04, 'round_number': 2, 'level_number': 4}]",y0jHx131mtw1QLfE6JB4,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:48:33.010000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.69,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],3,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 3,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.58, 'round_number': 1, 'level_number': 3}, {'passed': True, 'mode': 'stages', 'time_spent': 2.48, 'round_number': 2, 'level_number': 3}]",yLoEwi8I4xpb6qVwcmri,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
2,2026-03-04T05:53:09.638000+00:00,custom,1xTOI5FGRjYZPhkUz3Z2ILTmAME3,2,[],True,4.5,2026.03.0,3115808f-f2c4-47c8-801d-d53bcb4779a8,[],4,level_end,ba4c0a5f-4ef1-4b4b-96f3-f1b58e87f012,stages,Stage 4,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.38, 'round_number': 1, 'level_number': 4}, {'passed': True, 'mode': 'stages', 'time_spent': 2.55, 'round_number': 2, 'level_number': 4}]",zUitVs1iT6tGiC1jIEDi,ZDVsX4WDB2tcM9lzfPGj,serve.gamejolt.net
1,2026-03-05T21:46:11.787000+00:00,custom,rqRsF0b3Age70UcB5ynDW2WOOpr1,3,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,2.25,2026.03.0,a3280fa2-833a-4aea-8cd7-85f1527779f6,[],1,level_end,834b3d23-7f62-46f6-8fb0-3d257225cecb,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.78, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 1.66, 'round_number': 2, 'level_number': 1}]",EBA5kfYLzn0LnICpO3xZ,aL19j1zNT1EUiefMfPA2,serve.gamejolt.net
1,2026-03-05T21:45:54.538000+00:00,custom,rqRsF0b3Age70UcB5ynDW2WOOpr1,2,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,3.92,2026.03.0,a3280fa2-833a-4aea-8cd7-85f1527779f6,[],1,level_end,834b3d23-7f62-46f6-8fb0-3d257225cecb,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.72, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 2.1, 'round_number': 2, 'level_number': 1}]",Zl5RoyruYJhKS6jnmRRm,aL19j1zNT1EUiefMfPA2,serve.gamejolt.net
1,2026-03-04T04:53:11.821000+00:00,custom,aV7KgpV2ufZvxVNigHK1ur0USrl2,1,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,14.21,2026.03.0,6eda6216-a68a-463a-a050-324ce93a3871,[],1,level_end,46fb6fad-619a-49d8-8606-b7a3384e2d01,stages,Stage 1,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 6.63, 'round_number': 1, 'level_number': 1}, {'passed': True, 'mode': 'stages', 'time_spent': 6.52, 'round_number': 2, 'level_number': 1}]",KJc98ZO6eaFoX4kGEcXS,afdVCdNLMX29gvfODjsP,serve.gamejolt.net
1,2026-03-04T19:27:33.059000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,0,[],False,6.75,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,"[{'position': 1, 'hint_type': '*_2', 'card_type': 'numbers', 'prompt_target': '* 2', 'actual': '1', 'expected': '4'}]",12,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,,1,"[{'passed': False, 'mode': 'stages', 'time_spent': 6.79, 'round_number': 1, 'level_number': 12}]",0KZCT1RGTe8AGpKXZvfX,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
2,2026-03-04T19:21:51.363000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,10.22,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],2,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.44, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 6.27, 'round_number': 2, 'level_number': 2}]",4gPQ2gBF3AVHXx7i09U4,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
2,2026-03-04T19:21:06.849000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,8.84,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],2,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.91, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 4.04, 'round_number': 2, 'level_number': 2}]",5HoWhqJHWMDa6tnKIkd7,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
1,2026-03-04T19:27:48.105000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,"[""mathOps"", ""mathChance""]",True,10.33,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],12,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 12,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 5.35, 'round_number': 1, 'level_number': 12}, {'passed': True, 'mode': 'stages', 'time_spent': 4.63, 'round_number': 2, 'level_number': 12}]",8XFZyDx9t1LtIOPnrTRI,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
2,2026-03-04T19:22:37.849000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,12.26,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],2,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 2,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 4.33, 'round_number': 1, 'level_number': 2}, {'passed': True, 'mode': 'stages', 'time_spent': 3.37, 'round_number': 2, 'level_number': 2}]",9V3QGKOnYmkJLOChxrj5,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
3,2026-03-04T19:27:03.537000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,8.39,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],10,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 10,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 5.14, 'round_number': 1, 'level_number': 10}]",9wMY829IlF4Fe8cUjgDh,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
3,2026-03-04T19:34:16.974000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,"[""misleadColors"", ""backgroundColor"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance""]",True,7.85,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],24,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 24,0,[],A4vuLWFVhh77Zl3P74U5,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
3,2026-03-04T19:32:38.970000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,"[""mathOps"", ""backgroundColor"", ""backgroundColorChance"", ""backgroundPromptChance"", ""mathChance""]",True,8.65,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],20,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 20,0,[],C3Oaog5zHa8hKLFyGEic,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
1,2026-03-04T19:29:49.461000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,5.27,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],15,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 15,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.8, 'round_number': 1, 'level_number': 15}, {'passed': True, 'mode': 'stages', 'time_spent': 2.41, 'round_number': 2, 'level_number': 15}]",CY7U8IzSa63Q5QMR5a15,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
1,2026-03-04T19:33:10.186000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,3,[],True,2.98,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],21,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 21,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 2.14, 'round_number': 1, 'level_number': 21}, {'passed': True, 'mode': 'stages', 'time_spent': 1.79, 'round_number': 2, 'level_number': 21}]",DODLtb3BBYs1N19GRdu2,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
1,2026-03-04T19:25:05.439000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,2,[],True,3.11,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,[],5,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,Stage 5,0,"[{'passed': True, 'mode': 'stages', 'time_spent': 1.78, 'round_number': 1, 'level_number': 5}, {'passed': True, 'mode': 'stages', 'time_spent': 2.31, 'round_number': 2, 'level_number': 5}]",Dk2EeZ7BJIqiyV23GctT,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
2,2026-03-04T19:21:32.499000+00:00,custom,G1upS7YLx5QksewKgGRgfUNHnjQ2,0,[],False,4.9,2026.03.0,a3c8d5d1-27de-410a-9d18-bfb7f47692f1,"[{'position': 2, 'hint_type': 'number', 'card_type': 'numbers', 'prompt_target': 'Number', 'actual': 'blank', 'expected': '3'}]",2,level_end,11f69d93-6099-455f-abfd-a99ca742b59f,stages,,1,"[{'passed': True, 'mode': 'stages', 'time_spent': 3.95, 'round_number': 1, 'level_number': 2}, {'passed': False, 'mode': 'stages', 'time_spent': 1.89, 'round_number': 2, 'level_number': 2}]",EdqGyRRSKYYQIyxcqpTy,ayPSmV7byrBI6dTCTjRC,serve.gamejolt.net
