created_at,session_id,release_channel,time_seconds,stage_name,cards_failed_count,cards_failed,mode,level_number,passed,player_id,game_version,rounds,active_modifiers,user_id,stars,total_cards,end_reason,id,session_doc_id,site_host
2026-03-09T22:56:09.605000+00:00,48fb8784-5107-44cf-a2f6-a7ccc72ddd23,custom,1.6,,1,"[{'hint_type': 'letter', 'position': 2, 'card_type': 'letters', 'actual': 'blank', 'prompt_target': 'Letter', 'expected': 'S'}]",stages,2,False,cc57e7c4-f030-4fc5-97a3-69b1ff839fe5,2026.04.0,"[{'round_number': 1, 'time_spent': 1.65, 'mode': 'stages', 'passed': False, 'level_number': 2}]",[],0AxYMeKGtXMmFH1IWzFqzStaJ9I2,0,2,level_end,kDX6nXPpu231XttjObCh,QckAtF1LQgu6ANv1mXNZ,uploads.ungrounded.net
2026-03-08T16:53:23.740000+00:00,bd88a832-4d94-48ba-a4a0-9c8d4495f100,custom,42.1,Stage 1,0,[],stages,1,True,d61c002a-b1d6-4c3e-a4f8-75e920e943a5,2026.04.0,"[{'round_number': 1, 'time_spent': 26.12, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 11.62, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],JcUellTiQeV4jDgp13Jd2hCC8E62,0,2,level_end,FZ2cjtxAEMC2KJj2toEB,RP3FP9tyyiELgatPkyjg,uploads.ungrounded.net
2026-03-10T19:59:40.377000+00:00,c6d5a095-446e-45ae-9ce8-9e1881a45f7f,custom,11.64,Stage 2,0,[],stages,2,True,eb0a8d11-aed0-4930-bc11-ffb744e9a312,2026.04.0,"[{'round_number': 1, 'time_spent': 4.77, 'mode': 'stages', 'passed': True, 'level_number': 2}, {'round_number': 2, 'time_spent': 4.31, 'mode': 'stages', 'passed': True, 'level_number': 2}]",[],XX4G8aVM8yS5YHAanTp8x4EJl5x1,1,2,level_end,CPXJKyK81TVhk8YDm9ax,S3RjqMvwm1vEqzMM9OZj,uploads.ungrounded.net
2026-03-10T20:00:27.832000+00:00,c6d5a095-446e-45ae-9ce8-9e1881a45f7f,custom,10.57,Stage 5,0,[],stages,5,True,eb0a8d11-aed0-4930-bc11-ffb744e9a312,2026.04.0,"[{'round_number': 1, 'time_spent': 3.95, 'mode': 'stages', 'passed': True, 'level_number': 5}, {'round_number': 2, 'time_spent': 4.61, 'mode': 'stages', 'passed': True, 'level_number': 5}]",[],XX4G8aVM8yS5YHAanTp8x4EJl5x1,2,3,level_end,H4sIzPtoikKhQmeKJmwY,S3RjqMvwm1vEqzMM9OZj,uploads.ungrounded.net
2026-03-10T19:59:53.447000+00:00,c6d5a095-446e-45ae-9ce8-9e1881a45f7f,custom,6.11,Stage 3,0,[],stages,3,True,eb0a8d11-aed0-4930-bc11-ffb744e9a312,2026.04.0,"[{'round_number': 1, 'time_spent': 2.83, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 2.87, 'mode': 'stages', 'passed': True, 'level_number': 3}]",[],XX4G8aVM8yS5YHAanTp8x4EJl5x1,2,2,level_end,PlTT0rNI8R3BTkK4kNOK,S3RjqMvwm1vEqzMM9OZj,uploads.ungrounded.net
2026-03-10T20:00:10.218000+00:00,c6d5a095-446e-45ae-9ce8-9e1881a45f7f,custom,8.6,Stage 4,0,[],stages,4,True,eb0a8d11-aed0-4930-bc11-ffb744e9a312,2026.04.0,"[{'round_number': 1, 'time_spent': 4.51, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 2.94, 'mode': 'stages', 'passed': True, 'level_number': 4}]",[],XX4G8aVM8yS5YHAanTp8x4EJl5x1,1,2,level_end,eyjevQSK7SHDxIPfIFkJ,S3RjqMvwm1vEqzMM9OZj,uploads.ungrounded.net
2026-03-10T19:59:19.190000+00:00,c6d5a095-446e-45ae-9ce8-9e1881a45f7f,custom,14.19,Stage 1,0,[],stages,1,True,eb0a8d11-aed0-4930-bc11-ffb744e9a312,2026.04.0,"[{'round_number': 1, 'time_spent': 8.26, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 4.47, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],XX4G8aVM8yS5YHAanTp8x4EJl5x1,1,2,level_end,zsVdRHHzfanHwp1P9P59,S3RjqMvwm1vEqzMM9OZj,uploads.ungrounded.net
2026-03-10T07:34:10.676000+00:00,123ec015-9f7b-4f8b-85d8-2b1c58b8e319,custom,15.18,Stage 3,0,[],stages,3,True,ea76136b-fccd-4151-a1b4-b3aa54f70c28,2026.04.0,"[{'round_number': 1, 'time_spent': 6.62, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 5.76, 'mode': 'stages', 'passed': True, 'level_number': 3}]",[],D9ascTtNyPO30bu2ZdPnwBCPoK43,1,2,level_end,MqlHwFBg8emX1MYiIWK1,T5LOvIdu1KZyjWcZhQr2,serve.gamejolt.net
2026-03-10T07:33:12.583000+00:00,123ec015-9f7b-4f8b-85d8-2b1c58b8e319,custom,10.72,Stage 2,0,[],stages,2,True,ea76136b-fccd-4151-a1b4-b3aa54f70c28,2026.04.0,"[{'round_number': 1, 'time_spent': 6.16, 'mode': 'stages', 'passed': True, 'level_number': 2}, {'round_number': 2, 'time_spent': 3.45, 'mode': 'stages', 'passed': True, 'level_number': 2}]",[],D9ascTtNyPO30bu2ZdPnwBCPoK43,1,2,level_end,SQYG6U1DGVP1ekvKdoC5,T5LOvIdu1KZyjWcZhQr2,serve.gamejolt.net
2026-03-10T07:29:27.367000+00:00,123ec015-9f7b-4f8b-85d8-2b1c58b8e319,custom,9.39,Stage 1,0,[],stages,1,True,ea76136b-fccd-4151-a1b4-b3aa54f70c28,2026.04.0,"[{'round_number': 1, 'time_spent': 4.8, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 3.52, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],D9ascTtNyPO30bu2ZdPnwBCPoK43,2,2,level_end,vAyYwEoFkhxR1JlZg4Xj,T5LOvIdu1KZyjWcZhQr2,serve.gamejolt.net
2026-03-10T00:02:41.661000+00:00,9be0bb25-e7bf-4d3d-b086-d749db5cc000,custom,31.58,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '8'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '2'}]",stages,1,False,3deb0762-2c72-4f4f-b2d9-8f91f4b9c4c4,2026.04.0,"[{'round_number': 1, 'time_spent': 31.58, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],h7hfDhKtqAdDMdDlMPLfIMKmEFF2,0,2,level_end,FSlhP41FICH4MLVoTbmQ,TsDPu2zss9AtkcJmXjQe,serve.gamejolt.net
2026-03-10T20:50:49.246000+00:00,9be0bb25-e7bf-4d3d-b086-d749db5cc000,custom,1.15,,1,"[{'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': '5', 'prompt_target': 'Number', 'expected': '6'}]",stages,1,False,3deb0762-2c72-4f4f-b2d9-8f91f4b9c4c4,2026.04.0,"[{'round_number': 1, 'time_spent': 1.17, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],h7hfDhKtqAdDMdDlMPLfIMKmEFF2,0,2,level_end,FwFxJlq1TMqcOZMMnJtr,TsDPu2zss9AtkcJmXjQe,serve.gamejolt.net
2026-03-10T20:50:50.642000+00:00,9be0bb25-e7bf-4d3d-b086-d749db5cc000,custom,1.1,,1,"[{'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': '5', 'prompt_target': 'Number', 'expected': '6'}]",stages,1,False,3deb0762-2c72-4f4f-b2d9-8f91f4b9c4c4,2026.04.0,"[{'round_number': 1, 'time_spent': 1.11, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],h7hfDhKtqAdDMdDlMPLfIMKmEFF2,0,2,level_end,WhPSjPZLQq37pTTwgd62,TsDPu2zss9AtkcJmXjQe,serve.gamejolt.net
2026-03-10T19:41:59.228000+00:00,2cca7314-2395-46a0-b67c-7ee7e87548f2,custom,2.72,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '5'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '3'}]",stages,1,False,5a4af9e6-c4da-458b-89a1-688feebd76ea,2026.04.0,"[{'round_number': 1, 'time_spent': 2.74, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 0.93, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],gghXr7UxpISYBLPhH7KliyWs0xw2,0,2,level_end,lGmudn6OTF8AGoIazz9r,WbXoa62Ie2Dw62azFH8F,uploads.ungrounded.net
2026-03-09T12:36:17.125000+00:00,10f8cfbf-ed9d-4c41-84e5-d14b1045de1c,custom,36.0,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '6'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '9'}]",stages,1,False,92ea7745-0461-4a3c-8a8a-14b7f8173389,2026.04.0,"[{'round_number': 1, 'time_spent': 37, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],w7gD2nUMKscMv9q7EHhXyYg81Z53,0,2,level_end,NyRYaHvrBqzXNEb0IRX6,XCUcUkgsm2wRWUWcqccO,uploads.ungrounded.net
2026-03-11T05:35:21.220000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,3.18,,1,"[{'hint_type': 'letter', 'position': 1, 'card_type': 'letters', 'actual': 'm', 'prompt_target': 'Letter', 'expected': 'K'}]",stages,13,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 3.22, 'mode': 'stages', 'passed': False, 'level_number': 13}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,1,level_end,7noQQKFOSnqnX59Z6enR,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:35:34.364000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,6.09,Stage 13,0,[],stages,13,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 2.68, 'mode': 'stages', 'passed': True, 'level_number': 13}, {'round_number': 2, 'time_spent': 2.48, 'mode': 'stages', 'passed': True, 'level_number': 13}]","[""backgroundColor"", ""backgroundColorChance""]",3cZVG37dEwZW9RUZdIWLqn830j83,2,1,level_end,9KkwxBQFWgrcUmxOMPPo,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:34:28.660000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,12.61,Stage 12,0,[],stages,12,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,[],"[""backgroundColor"", ""backgroundColorChance"", ""backgroundPromptChance""]",3cZVG37dEwZW9RUZdIWLqn830j83,2,4,level_end,9SRRZWbHaelUcj0RElBB,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:35:54.523000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,11.86,,1,"[{'hint_type': 'letter', 'position': 3, 'card_type': 'letters', 'actual': 'n', 'prompt_target': 'Letter', 'expected': 'U'}]",stages,14,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 11.86, 'mode': 'stages', 'passed': False, 'level_number': 14}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,3,level_end,HcdIHu0FPK2VL3n2dGW3,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:30:46.268000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,14.48,Stage 4,0,[],stages,4,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 5.53, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 5.46, 'mode': 'stages', 'passed': True, 'level_number': 4}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,1,2,level_end,Hf4qkwckT5plo8JhGhwz,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:32:19.463000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,4.94,,1,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'n', 'prompt_target': 'Number', 'expected': '4'}]",stages,7,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 4.99, 'mode': 'stages', 'passed': False, 'level_number': 7}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,1,level_end,KuVDy5KBRMMIJ68FKf8j,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:32:11.058000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,6.31,,1,"[{'hint_type': 'letter', 'position': 1, 'card_type': 'letters', 'actual': '7', 'prompt_target': 'Letter', 'expected': 'N'}]",stages,7,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 6.34, 'mode': 'stages', 'passed': False, 'level_number': 7}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,1,level_end,N5XfSIBpGYefiZnRFGwY,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:31:50.288000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,16.22,Stage 6,0,[],stages,6,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 9.02, 'mode': 'stages', 'passed': True, 'level_number': 6}, {'round_number': 2, 'time_spent': 5.32, 'mode': 'stages', 'passed': True, 'level_number': 6}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,1,2,level_end,OyUannf6YxnoQeNB3BJq,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:29:39.478000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,20.13,,1,"[{'hint_type': 'shape', 'position': 2, 'card_type': 'shapes', 'actual': 't', 'prompt_target': 'Shape', 'expected': 'Circle'}]",stages,3,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 9.78, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 6.25, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 3, 'time_spent': 5.92, 'mode': 'stages', 'passed': False, 'level_number': 3}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,2,level_end,RZV1fR2zrvWDFzI2XcV1,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:33:32.498000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,3.63,,1,"[{'hint_type': '&times;_3', 'position': 1, 'card_type': 'numbers', 'actual': '3', 'prompt_target': '&times; 3', 'expected': '9'}]",stages,10,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 3.63, 'mode': 'stages', 'passed': False, 'level_number': 10}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,1,level_end,T5IdpxqJgCyeZqPEV3sT,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:30:07.668000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,20.59,Stage 3,0,[],stages,3,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 8.71, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 6.26, 'mode': 'stages', 'passed': True, 'level_number': 3}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,2,level_end,VbxVxa09KCRwSsnfxpLh,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:28:26.485000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,19.94,Stage 1,0,[],stages,1,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 12.47, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 6, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,1,2,level_end,XKpjlAuO4S1baYfs08at,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:33:46.894000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,6.48,Stage 10,0,[],stages,10,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 2.83, 'mode': 'stages', 'passed': True, 'level_number': 10}, {'round_number': 2, 'time_spent': 2.36, 'mode': 'stages', 'passed': True, 'level_number': 10}]","[""mathOps"", ""mathChance""]",3cZVG37dEwZW9RUZdIWLqn830j83,2,1,level_end,XzWWsYX8zizuKa7Mr8BP,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:30:26.698000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,9.81,,1,"[{'hint_type': 'direction', 'position': 2, 'card_type': 'directions', 'actual': '↑', 'prompt_target': 'Direction', 'expected': 'Down'}]",stages,4,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 6.41, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 4.33, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,2,level_end,YFMabbXwgVcD1IEHxZVU,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:34:45.278000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,3.48,,1,"[{'hint_type': 'background_color', 'position': 1, 'card_type': 'directions', 'actual': '→', 'prompt_target': 'Background color', 'expected': 'Purple'}]",stages,13,False,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 2.62, 'mode': 'stages', 'passed': True, 'level_number': 13}, {'round_number': 2, 'time_spent': 1.85, 'mode': 'stages', 'passed': True, 'level_number': 13}, {'round_number': 3, 'time_spent': 0.83, 'mode': 'stages', 'passed': False, 'level_number': 13}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,1,level_end,ZME6KHUfUCW9pzhzajfz,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:32:56.464000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,13.64,Stage 8,0,[],stages,8,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 7.41, 'mode': 'stages', 'passed': True, 'level_number': 8}, {'round_number': 2, 'time_spent': 5.34, 'mode': 'stages', 'passed': True, 'level_number': 8}]","[""mathOps"", ""mathChance""]",3cZVG37dEwZW9RUZdIWLqn830j83,1,1,level_end,ZYfAIuttTV01CEwJaB4H,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:31:23.011000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,25.71,Stage 5,0,[],stages,5,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 6.82, 'mode': 'stages', 'passed': True, 'level_number': 5}, {'round_number': 2, 'time_spent': 9.63, 'mode': 'stages', 'passed': True, 'level_number': 5}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,0,3,level_end,duPQEBX67ryUYb4Z97q0,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:34:07.143000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,9.21,Stage 11,0,[],stages,11,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 4.53, 'mode': 'stages', 'passed': True, 'level_number': 11}, {'round_number': 2, 'time_spent': 4.05, 'mode': 'stages', 'passed': True, 'level_number': 11}]","[""backgroundColor"", ""backgroundColorChance"", ""backgroundPromptChance""]",3cZVG37dEwZW9RUZdIWLqn830j83,1,1,level_end,guXuDplXsYUFGyZAoMaq,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:29:05.048000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,12.93,Stage 2,0,[],stages,2,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 7.07, 'mode': 'stages', 'passed': True, 'level_number': 2}, {'round_number': 2, 'time_spent': 4.84, 'mode': 'stages', 'passed': True, 'level_number': 2}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,1,2,level_end,jz7hPLwnFCX0ccluPBkI,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:33:19.573000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,13.91,Stage 9,0,[],stages,9,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,[],"[""mathOps"", ""mathChance"", ""mathMaxCount""]",3cZVG37dEwZW9RUZdIWLqn830j83,1,3,level_end,nlBtMVyuntgNGPYg2ezR,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-11T05:32:31.800000+00:00,db21e792-ac43-401d-95e6-14ae2b462e77,custom,4.35,Stage 7,0,[],stages,7,True,964598fc-9f1a-4811-bd53-902acc102de9,2026.04.0,"[{'round_number': 1, 'time_spent': 2.51, 'mode': 'stages', 'passed': True, 'level_number': 7}, {'round_number': 2, 'time_spent': 2.38, 'mode': 'stages', 'passed': True, 'level_number': 7}]",[],3cZVG37dEwZW9RUZdIWLqn830j83,2,1,level_end,xUJDvEKBqzYWXAlW9vVo,XTqPbiln0wgojv7IQLQU,uploads.ungrounded.net
2026-03-10T20:17:22.954000+00:00,42df386c-b954-403d-a3fd-928fc3e14602,custom,3.51,Stage 1,0,[],stages,1,True,7b41b0fc-1e8d-4bd5-a320-f6fe82978629,2026.04.0,"[{'round_number': 1, 'time_spent': 0.96, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 1.11, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],1F9bXcIBahSUmvIdD1Vee9sutIm2,3,2,level_end,5e889HYTsFgeEOk9MC7l,blD9kVDcN8ciSZPjgPzK,uploads.ungrounded.net
2026-03-10T20:17:30.582000+00:00,42df386c-b954-403d-a3fd-928fc3e14602,custom,3.2,Stage 1,0,[],stages,1,True,7b41b0fc-1e8d-4bd5-a320-f6fe82978629,2026.04.0,"[{'round_number': 1, 'time_spent': 1.06, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 0.88, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],1F9bXcIBahSUmvIdD1Vee9sutIm2,3,2,level_end,ovA4mG5Bxk3SPshZcG0H,blD9kVDcN8ciSZPjgPzK,uploads.ungrounded.net
2026-03-10T20:17:11.794000+00:00,42df386c-b954-403d-a3fd-928fc3e14602,custom,4.25,Stage 1,0,[],stages,1,True,7b41b0fc-1e8d-4bd5-a320-f6fe82978629,2026.04.0,"[{'round_number': 1, 'time_spent': 1.42, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 1.39, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],1F9bXcIBahSUmvIdD1Vee9sutIm2,2,2,level_end,rF9VchGwI30DNjC7O2BF,blD9kVDcN8ciSZPjgPzK,uploads.ungrounded.net
2026-03-10T20:17:26.835000+00:00,42df386c-b954-403d-a3fd-928fc3e14602,custom,2.6,,2,"[{'hint_type': 'number', 'position': 1, 'card_type': 'numbers', 'actual': 'r', 'prompt_target': 'Number', 'expected': '6'}, {'hint_type': 'number', 'position': 2, 'card_type': 'numbers', 'actual': 'blank', 'prompt_target': 'Number', 'expected': '8'}]",stages,1,False,7b41b0fc-1e8d-4bd5-a320-f6fe82978629,2026.04.0,"[{'round_number': 1, 'time_spent': 0.88, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 1.76, 'mode': 'stages', 'passed': False, 'level_number': 1}]",[],1F9bXcIBahSUmvIdD1Vee9sutIm2,0,2,level_end,sdnTyA74EUrKZKPWSJK9,blD9kVDcN8ciSZPjgPzK,uploads.ungrounded.net
2026-03-09T07:33:23.381000+00:00,e66c8a84-2d02-45d0-a0f1-afc686534d5e,custom,32.86,Stage 1,0,[],stages,1,True,b02d116f-6c88-4fec-9d31-8ecc44757745,2026.04.0,"[{'round_number': 1, 'time_spent': 12.97, 'mode': 'stages', 'passed': True, 'level_number': 1}, {'round_number': 2, 'time_spent': 9.43, 'mode': 'stages', 'passed': True, 'level_number': 1}]",[],D5Awe1Raq7PJvc6L62m9KLqDmD43,0,2,level_end,4nMsxX6yYCxKcjFt3d1A,cPugRV01DUWruSgOGt4F,uploads.ungrounded.net
2026-03-09T07:34:56.458000+00:00,e66c8a84-2d02-45d0-a0f1-afc686534d5e,custom,15.92,Stage 3,0,[],stages,3,True,b02d116f-6c88-4fec-9d31-8ecc44757745,2026.04.0,"[{'round_number': 1, 'time_spent': 6.29, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 4.83, 'mode': 'stages', 'passed': True, 'level_number': 3}]",[],D5Awe1Raq7PJvc6L62m9KLqDmD43,1,2,level_end,JMqqCHYZ9TK2orEhU7al,cPugRV01DUWruSgOGt4F,uploads.ungrounded.net
2026-03-09T07:34:19.702000+00:00,e66c8a84-2d02-45d0-a0f1-afc686534d5e,custom,7.99,,1,"[{'hint_type': 'shape', 'position': 2, 'card_type': 'shapes', 'actual': 'blank', 'prompt_target': 'Shape', 'expected': 'Circle'}]",stages,3,False,b02d116f-6c88-4fec-9d31-8ecc44757745,2026.04.0,"[{'round_number': 1, 'time_spent': 4.79, 'mode': 'stages', 'passed': True, 'level_number': 3}, {'round_number': 2, 'time_spent': 4.12, 'mode': 'stages', 'passed': False, 'level_number': 3}]",[],D5Awe1Raq7PJvc6L62m9KLqDmD43,0,2,level_end,Lo2Y11As7dkuTkxrmnjE,cPugRV01DUWruSgOGt4F,uploads.ungrounded.net
2026-03-09T07:35:18.572000+00:00,e66c8a84-2d02-45d0-a0f1-afc686534d5e,custom,12.9,,2,"[{'hint_type': 'direction', 'position': 1, 'card_type': 'directions', 'actual': '←', 'prompt_target': 'Direction', 'expected': 'Right'}, {'hint_type': 'direction', 'position': 2, 'card_type': 'directions', 'actual': 'blank', 'prompt_target': 'Direction', 'expected': 'Left'}]",stages,4,False,b02d116f-6c88-4fec-9d31-8ecc44757745,2026.04.0,"[{'round_number': 1, 'time_spent': 6.93, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 2, 'time_spent': 4.12, 'mode': 'stages', 'passed': True, 'level_number': 4}, {'round_number': 3, 'time_spent': 3.66, 'mode': 'stages', 'passed': False, 'level_number': 4}]",[],D5Awe1Raq7PJvc6L62m9KLqDmD43,0,2,level_end,bl1kWE0CFq1IpgTFUDn6,cPugRV01DUWruSgOGt4F,uploads.ungrounded.net
