total_cards,created_at,release_channel,user_id,stars,active_modifiers,passed,time_seconds,game_version,session_id,cards_failed,level_number,end_reason,player_id,mode,stage_name,cards_failed_count,rounds,id,session_doc_id
1,2026-02-25T00:33:59.399000+00:00,github-pages,rytqR4atUtet1qhxImZUY2Q3Twq1,0,[],False,4.85,2026.02.21,c538f1df-2448-4f99-b618-4c9b77bc03f2,"[{""position"": 1, ""hint_type"": ""shape"", ""card_type"": ""shapes"", ""prompt_target"": ""Shape"", ""actual"": ""blank"", ""expected"": ""Circle""}]",17,level_end,08efffc0-3104-4ad3-b8ca-858b89c12b6e,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 4.87, ""round_number"": 1, ""level_number"": 17}]",l375VacgDyOWDzNIF3Ca,SAGYyeBxRh9vvq6UZJKm
1,2026-02-25T00:33:53.768000+00:00,github-pages,rytqR4atUtet1qhxImZUY2Q3Twq1,0,[],False,3.1,2026.02.21,c538f1df-2448-4f99-b618-4c9b77bc03f2,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""shapes"", ""prompt_target"": ""Background color"", ""actual"": ""blank"", ""expected"": ""Purple""}]",17,level_end,08efffc0-3104-4ad3-b8ca-858b89c12b6e,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 2.4, ""round_number"": 1, ""level_number"": 17}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.62, ""round_number"": 2, ""level_number"": 17}]",pdHNbUHywmdyasXD4LvH,SAGYyeBxRh9vvq6UZJKm
1,2026-02-23T03:02:47.538000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.83, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 2, ""level_number"": 7}]",00levVlg8GAaoUmCpaF1,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:53:38.459000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.66,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""numbers"", ""prompt_target"": ""Background color"", ""actual"": ""2"", ""expected"": ""Brown""}]",17,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.7, ""round_number"": 1, ""level_number"": 17}]",06HaufBVTvdlFIx9EoBh,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:58:13.261000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.1,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""W""}]",4,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.12, ""round_number"": 1, ""level_number"": 4}]",0FhQa8X5OgQfYTwXpwpj,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:07:58.218000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,2,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,3.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 1,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.9, ""round_number"": 1, ""level_number"": 1}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.35, ""round_number"": 2, ""level_number"": 1}]",0HxaieBtCrAAaJAAzorC,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:00:44.302000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.6,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Blue""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.61, ""round_number"": 1, ""level_number"": 7}]",0LUEoC5g5WAV377pmsiC,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:21:56.711000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,6.3,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""Y""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""I""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 6.31, ""round_number"": 1, ""level_number"": 3}]",0WyS5exViz0l6hEe4T44,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:16:24.262000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""1""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.07, ""round_number"": 1, ""level_number"": 2}]",0a8tWRHqmKWyBHba9OVI,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:59:23.492000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.16,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""98"", ""expected"": ""9""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.17, ""round_number"": 1, ""level_number"": 2}]",0adUdZwCrrPZ021HDheZ,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:16:11.583000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.75,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""36"", ""expected"": ""6""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.79, ""round_number"": 1, ""level_number"": 2}]",0itrumfALZ21ZB2TyoDm,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:09:51.697000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,"[""mathChance"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance"", ""swapChance""]",True,2.1,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 1,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.78, ""round_number"": 1, ""level_number"": 1}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.69, ""round_number"": 2, ""level_number"": 1}]",0jRS4ecgK4Xw1OGvwcxx,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:11:57.237000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,"[""misleadColors"", ""backgroundColor"", ""misleadChance"", ""backgroundColorChance"", ""backgroundPromptChance""]",True,2.86,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],25,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 25,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.8, ""round_number"": 1, ""level_number"": 25}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.81, ""round_number"": 2, ""level_number"": 25}]",0kQifBCmmZoSxvAZBzdO,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:54:13.198000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.96,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""p"", ""expected"": ""O""}]",17,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.98, ""round_number"": 1, ""level_number"": 17}]",0ngyQFNzXg5RhJJwITQa,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:13:28.626000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.85,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""5""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""5"", ""expected"": ""7""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.86, ""round_number"": 1, ""level_number"": 2}]",11zetCKltJRKDsaymi1g,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:15:23.892000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.41,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""7""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""76+"", ""expected"": ""9""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.42, ""round_number"": 1, ""level_number"": 2}]",19S9Ni0hasat4qstMcBJ,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:00:20.669000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.26,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.91, ""round_number"": 2, ""level_number"": 7}]",1OyDb2hG1udWQTQgkFcK,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:55:36.838000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,4,[],True,1.88,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],19,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 19,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.75, ""round_number"": 1, ""level_number"": 19}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.52, ""round_number"": 2, ""level_number"": 19}]",1hLB9uNusmdTW6PVgT6P,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:43:32.533000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.35,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""+_2"", ""card_type"": ""numbers"", ""prompt_target"": ""+ 2"", ""actual"": ""8"", ""expected"": ""11""}]",12,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.36, ""round_number"": 1, ""level_number"": 12}]",1iAUFLrVHFcG9BhUCuyp,SjtL09d8tgp77K53KC8z
2,2026-02-23T01:58:50.712000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,2,[],True,6.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 2,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 3.12, ""round_number"": 1, ""level_number"": 2}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 2.83, ""round_number"": 2, ""level_number"": 2}]",1w0utn9it9LVKuVQPvKF,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:23:22.940000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,10.05,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""R""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""r"", ""expected"": ""J""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 10.08, ""round_number"": 1, ""level_number"": 3}]",29mYKOCWnjhd8QGw7cKD,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:21:29.067000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.66,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""ai"", ""expected"": ""A""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""blank"", ""expected"": ""I""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.69, ""round_number"": 1, ""level_number"": 3}]",2Az4tcXlMkIke6czF14p,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:09:46.159000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,"[""misleadColors"", ""misleadChance""]",True,2.1,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],22,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 22,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.76, ""round_number"": 1, ""level_number"": 22}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.72, ""round_number"": 2, ""level_number"": 22}]",2Cny06m5AGoP3ChXXJGN,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:35:45.498000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,2,[],True,7.41,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],9,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 9,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.99, ""round_number"": 1, ""level_number"": 9}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 3.21, ""round_number"": 2, ""level_number"": 9}]",2FgDfhbnMlWwCYD0Ab4L,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:08:01.204000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.5,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""7""}]",1,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.83, ""round_number"": 1, ""level_number"": 1}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 2, ""level_number"": 1}]",2HWGujtfKy2Qj6wTcnl8,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:21:46.600000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.51,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""k"", ""expected"": ""M""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""m"", ""expected"": ""K""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.48, ""round_number"": 1, ""level_number"": 3}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.06, ""round_number"": 2, ""level_number"": 3}]",2HwkqfNmY1aEv5VA6ZWO,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:31:35.587000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,4,[],True,1.71,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 6,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.65, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.57, ""round_number"": 2, ""level_number"": 6}]",2IP3mvAoZIvUgrnqFjsK,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:08:08.112000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.4,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""White""}]",22,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.44, ""round_number"": 1, ""level_number"": 22}]",2J5fSBIslYMm69c60Cxd,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:02:06.753000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,3,[],True,2.45,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,[],7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,Stage 7,0,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.82, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.87, ""round_number"": 2, ""level_number"": 7}]",2MJlML6drcvenG72LKGH,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:51:05.104000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.9,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""background_color"", ""card_type"": ""numbers"", ""prompt_target"": ""Background color"", ""actual"": ""blank"", ""expected"": ""Pink""}, {""position"": 2, ""hint_type"": ""background_color"", ""card_type"": ""numbers"", ""prompt_target"": ""Background color"", ""actual"": ""r"", ""expected"": ""Blue""}]",16,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.91, ""round_number"": 1, ""level_number"": 16}]",2eO63rX4xJDTFLiwjf6q,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:25:26.111000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.95,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""direction"", ""card_type"": ""directions"", ""prompt_target"": ""Direction"", ""actual"": ""e"", ""expected"": ""Left""}]",6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.01, ""round_number"": 1, ""level_number"": 6}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.01, ""round_number"": 2, ""level_number"": 6}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.96, ""round_number"": 3, ""level_number"": 6}]",2fKNqa4yxsDiDlbky4Cp,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:03:13.764000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.95,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Pink""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.99, ""round_number"": 1, ""level_number"": 7}]",30M8k9u1q0sJ9q1Hl1pF,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:34:26.990000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,0.7,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""2""}]",11,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 1, ""level_number"": 11}]",3JKqqqxeZ9y1OsCJwmOx,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:20:09.461000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,3.3,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""blank"", ""expected"": ""4""}, {""position"": 2, ""hint_type"": ""number"", ""card_type"": ""numbers"", ""prompt_target"": ""Number"", ""actual"": ""42"", ""expected"": ""2""}]",2,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.04, ""round_number"": 1, ""level_number"": 2}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.25, ""round_number"": 2, ""level_number"": 2}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.02, ""round_number"": 3, ""level_number"": 2}]",3LqbP7PayI9bdBbyJdjc,SjtL09d8tgp77K53KC8z
1,2026-02-23T02:25:22.005000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.91,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""direction"", ""card_type"": ""directions"", ""prompt_target"": ""Direction"", ""actual"": ""e"", ""expected"": ""Left""}]",6,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 1.52, ""round_number"": 1, ""level_number"": 6}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.42, ""round_number"": 2, ""level_number"": 6}]",3P0AeOuPdhO5xDAPFok8,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:01:58.451000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.35,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""g"", ""expected"": ""Orange""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.79, ""round_number"": 1, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.6, ""round_number"": 2, ""level_number"": 7}]",3QHouLMrtfTt1wolQMCs,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:46:02.662000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.65,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 2, ""hint_type"": ""*_3"", ""card_type"": ""numbers"", ""prompt_target"": ""* 3"", ""actual"": ""12"", ""expected"": ""24""}]",13,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.69, ""round_number"": 1, ""level_number"": 13}]",3SmRil0JCBaZRdgzG5HU,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:03:45.594000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,1.95,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Pink""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 1.98, ""round_number"": 1, ""level_number"": 7}]",3dgLzrIiTjAWBYit6lWh,SjtL09d8tgp77K53KC8z
1,2026-02-23T03:01:26.781000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.4,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""text"", ""card_type"": ""colors"", ""prompt_target"": ""Text"", ""actual"": ""blank"", ""expected"": ""Yellow""}]",7,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,1,"[{""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.83, ""round_number"": 1, ""level_number"": 7}, {""passed"": true, ""mode"": ""stages"", ""time_spent"": 0.91, ""round_number"": 2, ""level_number"": 7}, {""passed"": false, ""mode"": ""stages"", ""time_spent"": 0.71, ""round_number"": 3, ""level_number"": 7}]",3mj4DnEDyrBxvRhxdju5,SjtL09d8tgp77K53KC8z
2,2026-02-23T02:59:07.011000+00:00,github-pages,dzJ97Kt558Nbg9XzkOkSnPdnBj82,0,[],False,2.11,2026.02.21,4a3401e8-e37a-425a-902e-4447e11e340c,"[{""position"": 1, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""r"", ""expected"": ""Z""}, {""position"": 2, ""hint_type"": ""letter"", ""card_type"": ""letters"", ""prompt_target"": ""Letter"", ""actual"": ""zm"", ""expected"": ""M""}]",3,level_end,21f368e9-852a-47d9-9df1-bf1ee65d6992,stages,,2,"[{""passed"": false, ""mode"": ""stages"", ""time_spent"": 2.14, ""round_number"": 1, ""level_number"": 3}]",3sr43VUGcBcBEcjRegX2,SjtL09d8tgp77K53KC8z
